id,scrape_id,last_scraped,source,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_location,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
19373232,20241214212418,2024-12-15,city scrape,Finca Santa María,135797374,Bellmon Real Estate Agency,2017-06-19,"Balearic Islands, Spain",within an hour,100%,100%,f,10,59,"['email', 'phone']",t,t,,Alcúdia,,39.84721,3.11718,Entire villa,Entire home/apt,8,4,4,5,$315.00,t,0,0,0,139,2024-12-15,2,1,0,2023-07-22,2024-08-03,5,5,5,5,5,4.5,4,t,9
19373245,20241214212418,2024-12-15,city scrape,Duplex La Nau B,135797374,Bellmon Real Estate Agency,2017-06-19,"Balearic Islands, Spain",within an hour,100%,100%,f,10,59,"['email', 'phone']",t,t,,Pollença,,39.89999,3.07766,Entire rental unit,Entire home/apt,6,3,4,5,$210.00,t,0,0,0,123,2024-12-15,16,5,0,2019-05-28,2024-10-27,4.88,4.94,4.94,4.75,5,5,4.5,t,9
19373264,20241214212418,2024-12-15,city scrape,Finca Ca'n Porxet,135797374,Bellmon Real Estate Agency,2017-06-19,"Balearic Islands, Spain",within an hour,100%,100%,f,10,59,"['email', 'phone']",t,t,,Inca,,39.73722,2.94807,Entire villa,Entire home/apt,6,2,3,3,$229.00,t,0,0,0,146,2024-12-15,3,0,0,2023-06-23,2023-09-09,4,3.67,3.33,4.67,4.67,4,3.33,t,9
19373270,20241214212418,2024-12-15,city scrape,Villa Cifre,135797374,Bellmon Real Estate Agency,2017-06-19,"Balearic Islands, Spain",within an hour,100%,100%,f,10,59,"['email', 'phone']",t,t,,Alcúdia,,39.84449,3.06818,Entire villa,Entire home/apt,8,3,4,6,$288.00,t,0,0,0,196,2024-12-15,25,3,0,2019-04-16,2024-07-06,4.4,4.6,4.04,4.4,4.6,4.68,4.32,t,9
19373470,20241214212418,2024-12-15,city scrape,Cozy room in large apartment,38769061,Juan Carlos,2015-07-17,"Marratxí, Spain",N/A,N/A,N/A,f,1,1,"['email', 'phone']",t,t,"Palma, Illes Balears, Spain",Palma de Mallorca,,39.553669,2.608181,Private room in casa particular,Private room,2,1,1,2,$950.00,t,29,59,89,364,2024-12-15,3,0,0,2021-09-03,2021-11-12,5,5,5,5,5,5,5,f,1
19526545,20241214212418,2024-12-15,city scrape,Son SimÓ Vell,80839530,Homerti,2016-06-30,,within an hour,99%,95%,f,1100,2680,"['email', 'phone', 'work_email']",t,t,,Alcúdia,,39.82132,3.05442,Entire villa,Entire home/apt,16,11,8,16,"$1,722.00",t,0,0,0,96,2024-12-15,3,1,0,2019-10-19,2024-09-12,4.67,5,4.67,5,4.33,4.33,3.33,t,803
19528993,20241214212418,2024-12-15,city scrape,Haus Rose auf der Finca Son Salvanet,124362079,Beate,2017-04-05,"Valldemossa, Spain",within an hour,100%,99%,t,5,5,"['email', 'phone']",t,t,"Valldemossa, Illes Balears, Spain",Valldemossa,,39.70785,2.62684,Entire home,Entire home/apt,2,1,1,2,$90.00,t,6,10,16,274,2024-12-15,117,21,0,2017-07-29,2024-11-07,4.83,4.85,4.82,4.79,4.93,4.97,4.69,t,5
19531538,20241214212418,2024-12-15,city scrape,Villa Marina in Playa de Palma,118277338,Hellen Suyen,2017-02-26,"Alcúdia, Spain",within a few hours,100%,96%,t,24,24,"['email', 'phone']",t,t,"Palma de Mallorca, Mallorca, Spain",Palma de Mallorca,,39.52166,2.75467,Entire villa,Entire home/apt,8,3,4,6,$346.00,t,0,0,14,118,2024-12-15,8,2,0,2019-10-21,2024-10-27,4.5,4.25,4.75,4.38,4,4.13,4.63,f,24
19536244,20241214212418,2024-12-15,city scrape,Casita Arenal,60454275,Morey,2016-02-26,"Balearic Islands, Spain",within a day,80%,98%,t,13,16,"['email', 'phone', 'work_email']",t,t,"Llucmajor, Illes Balears, Spain",Llucmajor,,39.50155,2.75383,Entire home,Entire home/apt,4,2,2,3,$123.00,t,11,41,71,248,2024-12-15,101,17,0,2017-08-02,2024-11-11,4.68,4.61,4.65,4.68,4.59,4.69,4.48,f,13
19540044,20241214212418,2024-12-15,city scrape,holiday - relax,137251149,Gyuri,2017-06-27,"Palma, Spain",within an hour,100%,100%,t,1,1,"['email', 'phone']",t,t,"Llucmajor, Illes Balears, Spain",Llucmajor,,39.42941,2.7517,Entire rental unit,Entire home/apt,3,1,1,2,$70.00,t,19,42,72,252,2024-12-15,187,39,0,2017-08-11,2024-10-16,4.64,4.78,4.55,4.93,4.93,4.56,4.53,t,1
19542142,20241214212418,2024-12-15,city scrape,Son Auba,80839530,Homerti,2016-06-30,,within an hour,99%,95%,f,1100,2680,"['email', 'phone', 'work_email']",t,t,,Muro,,39.74308,3.0976,Entire villa,Entire home/apt,8,3,4,5,$356.00,t,0,0,0,58,2024-12-15,26,12,0,2018-07-28,2024-10-30,4.96,4.85,4.92,4.81,4.77,4.42,4.85,t,803
19543733,20241214212418,2024-12-15,city scrape,Belvilla by OYO Ratjada,122175936,Laura - BELVILLA,2017-03-23,"Zürich, Switzerland",within an hour,100%,97%,f,146,261,"['email', 'phone']",t,t,,Capdepera,,39.6806,3.45219,Entire villa,Entire home/apt,10,5,5,7,$155.00,t,30,60,90,365,2024-12-15,0,0,0,,,,,,,,,,t,18
18902737,20241214212418,2024-12-15,city scrape,Sea View House,99613016,Toni,2016-10-14,,within a few hours,100%,57%,f,28,67,"['email', 'phone']",t,t,"S'Illot-Cala Morlanda, Illes Balears, Spain",Manacor,,39.55875,3.37369,Entire home,Entire home/apt,6,2,3,4,$224.00,t,0,0,0,198,2024-12-15,3,1,0,2022-07-31,2024-07-27,4.67,4.67,5,4.67,4.67,4.67,3.67,f,28
19377919,20241214212418,2024-12-15,city scrape,Can Casta,80839530,Homerti,2016-06-30,,within an hour,99%,95%,f,1100,2680,"['email', 'phone', 'work_email']",t,t,,Petra,,39.60936,3.11367,Entire villa,Entire home/apt,12,7,6,10,$696.00,t,26,56,86,335,2024-12-15,3,1,0,2019-07-07,2024-06-16,4,3.67,4.67,3.33,4,4,3.67,t,803
19379111,20241214212418,2024-12-15,city scrape,Casa típica Mallorquina con  mucho encanto,116354080,Cosme,2017-02-14,"Balearic Islands, Spain",within an hour,100%,100%,f,31,35,"['email', 'phone']",t,t,,Santanyí,,39.35292,3.13028,Entire home,Entire home/apt,7,2,4,4,$470.00,t,0,0,0,0,2024-12-15,16,4,0,2017-08-07,2024-10-30,4.69,4.81,4.88,4.8,4.67,4.93,4.67,t,30
19379296,20241214212418,2024-12-15,city scrape,YOUR HOME IN ARTÀ: MAJOR 72,29095214,Bel,2015-03-10,"Manacor, Spain",within a few hours,100%,88%,t,31,43,"['email', 'phone']",t,t,,Artà,,39.69117,3.35318,Entire home,Entire home/apt,6,3.5,3,4,$173.00,t,0,0,0,0,2024-12-15,19,2,0,2017-08-11,2024-08-28,4.84,4.95,5,5,5,5,4.79,f,30
19395723,20241214212418,2024-12-15,city scrape,Ca na Perla.Villa with pool in Son Serra de Marina,80636743,Foravila,2016-06-29,"Sa Pobla, Spain",within an hour,100%,99%,f,151,297,"['email', 'phone']",t,t,"Son Serra de Marina, Majorca / Mallorca, Spain",Santa Margalida,,39.73473,3.22016,Entire chalet,Entire home/apt,6,2,3,3,$179.00,t,0,0,0,152,2024-12-15,15,5,0,2018-05-07,2024-10-20,4.93,4.87,4.67,5,4.93,4.8,4.87,t,143
19396258,20241214212418,2024-12-15,city scrape,Can Salas,80839530,Homerti,2016-06-30,,within an hour,99%,95%,f,1100,2680,"['email', 'phone', 'work_email']",t,t,,Porreres,,39.51612,3.02807,Entire home,Entire home/apt,4,2,2,3,$155.00,t,0,0,0,177,2024-12-15,15,4,0,2017-08-18,2024-09-09,4.2,4.27,4.53,4.47,4.13,4.07,4,t,803
19396263,20241214212418,2024-12-15,city scrape,Delightful Duplex Apartment in the Heart of Deia,56334120,Patrick,2016-01-27,"Palma, Spain",within a few hours,100%,87%,t,8,22,"['email', 'phone']",t,t,"Deià, Illes Balears, Spain",Deyá,,39.74899,2.64852,Entire rental unit,Entire home/apt,2,1.5,1,1,$123.00,t,21,51,81,280,2024-12-15,187,40,0,2017-07-15,2024-11-07,4.81,4.86,4.81,4.9,4.86,4.91,4.65,f,8
19400267,20241214212418,2024-12-15,city scrape,Quiet villa nestled among an olive grove,10149745,Pep,2013-11-20,"Sa Pobla, Spain",N/A,N/A,N/A,f,1,1,"['email', 'phone']",t,t,"Illes Balears, Spain",Binissalem,,39.67079,2.889,Entire home,Entire home/apt,10,5,5,6,$600.00,t,0,0,0,75,2024-12-15,1,0,0,2017-08-19,2017-08-19,5,5,5,5,5,5,5,f,1
19545412,20241214212418,2024-12-15,city scrape,"Villa -private mountain path, app 5 min beach walk",100369580,Bernat,2016-10-19,"Palma, Spain",within an hour,100%,100%,f,10,11,"['email', 'phone', 'work_email']",t,t,"Puerto de Pollensa,, Provincia Illes Balears, Spain",Pollença,,39.89527,3.07212,Entire villa,Entire home/apt,2,1,1,1,$206.00,t,0,0,0,169,2024-12-15,7,5,0,2019-07-23,2024-10-12,5,5,4.43,5,5,5,4.71,t,10
19547157,20241214212418,2024-12-15,city scrape,Villa Can Salas,122491844,Sealand Villas,2017-03-25,"Pollença, Spain",within an hour,100%,97%,f,201,276,"['email', 'phone', 'work_email']",t,t,,Pollença,,39.88409,3.05339,Entire villa,Entire home/apt,6,2,3,5,$134.00,t,0,0,0,126,2024-12-15,26,7,0,2017-09-27,2024-09-21,4.62,4.85,4.62,4.69,4.69,4.54,4.73,f,178
19547159,20241214212418,2024-12-15,city scrape,Villa Ponent,122491844,Sealand Villas,2017-03-25,"Pollença, Spain",within an hour,100%,97%,f,201,276,"['email', 'phone', 'work_email']",t,t,,Pollença,,39.87389,3.06402,Entire villa,Entire home/apt,10,4,5,8,$245.00,t,10,40,59,184,2024-12-15,31,8,1,2018-05-03,2024-11-18,4.52,4.68,4.42,4.74,4.87,4.68,4.48,f,178
19547164,20241214212418,2024-12-15,city scrape,Villa Can Martin,122491844,Sealand Villas,2017-03-25,"Pollença, Spain",within an hour,100%,97%,f,201,276,"['email', 'phone', 'work_email']",t,t,,Pollença,,39.87397,3.02805,Entire villa,Entire home/apt,6,2,3,5,$123.00,t,0,0,0,204,2024-12-15,35,11,0,2018-04-07,2024-10-22,4.34,4.54,4.49,4.66,4.43,4.46,4.37,f,178
19547165,20241214212418,2024-12-15,city scrape,Villa Roqueta,122491844,Sealand Villas,2017-03-25,"Pollença, Spain",within an hour,100%,97%,f,201,276,"['email', 'phone', 'work_email']",t,t,,Pollença,,39.84419,3.04147,Entire villa,Entire home/apt,2,1,1,1,$94.00,t,0,0,0,152,2024-12-15,28,6,0,2018-05-19,2024-10-31,4.32,4.64,4.18,4.79,4.36,4.5,4.21,f,178
19551556,20241214212418,2024-12-15,city scrape,Can Miro: Rustic finca with pool in quiet area,104655996,Cristina,2016-11-21,,within an hour,100%,99%,,170,416,"['email', 'phone']",t,t,,Sant Joan,,39.59745,3.06772,Entire villa,Entire home/apt,6,2,3,5,$140.00,t,0,0,0,215,2024-12-15,47,13,0,2017-08-19,2024-10-13,4.43,4.55,4.43,4.66,4.66,4.49,4.32,t,81
19563178,20241214212418,2024-12-15,city scrape,229 Casa Es Forn Etv/10429 by Mallorca Charme,3893191,Mallorca Charme Home Rentals,2012-10-16,"Muro, Spain",within an hour,100%,99%,f,81,81,"['email', 'phone', 'work_email']",t,t,"Petra, Majorca / Mallorca, Spain",Petra,,39.61343,3.11148,Entire home,Entire home/apt,4,2,2,3,$83.00,t,0,0,0,214,2024-12-15,22,7,0,2017-08-24,2024-09-13,4.68,4.68,4.55,4.86,4.64,4.36,4.36,t,81
18909385,20241214212418,2024-12-15,previous scrape,Villa mallorquina a 5 min de la playa,131782956,Elisabet,2017-05-24,,within an hour,100%,100%,f,2,5,['phone'],t,t,"Font de Sa Cala, Illes Balears, Spain",Capdepera,,39.68555,3.44715,Entire home,Entire home/apt,4,,6,,,t,0,0,0,0,2024-12-15,21,0,0,2017-08-09,2023-07-30,4.67,4.81,4.71,4.86,4.52,4.71,4.57,t,2
18909851,20241214212418,2024-12-15,city scrape,CASA ALTAVISTA/CALAROMANTICA/PRIMERA LINEA DEL MAR,47185926,Lucette,2015-10-22,"Palma, Spain",within a day,100%,82%,t,4,5,"['email', 'phone']",t,t,"Cala Anguila-Cala Mendia, Illes Balears, Spain",Manacor,,39.51654,3.3115,Entire home,Entire home/apt,6,2,2,3,$110.00,t,5,7,11,66,2024-12-15,18,13,2,2023-05-20,2024-11-23,5,4.94,4.83,4.89,4.94,5,4.89,f,2
18909937,20241214212418,2024-12-15,city scrape,Casa Tauler.Villa with pool in Son Serra de Marina,80636743,Foravila,2016-06-29,"Sa Pobla, Spain",within an hour,100%,99%,f,151,297,"['email', 'phone']",t,t,"Son Serra de Marina, Majorca / Mallorca, Spain",Santa Margalida,,39.73534,3.21907,Entire chalet,Entire home/apt,8,3,4,7,$231.00,t,30,60,90,337,2024-12-15,6,2,0,2018-09-15,2024-10-07,4.83,4.83,4.83,4.83,4.83,4.5,4.67,t,143
19407971,20241214212418,2024-12-15,city scrape,"Ca na Mora, en el corazón de Petra (Mallorca)",136058937,Bárbara,2017-06-20,"Balearic Islands, Spain",within a few hours,100%,56%,f,1,1,"['email', 'phone']",t,t,"Petra, Illes Balears, Spain",Petra,,39.61355,3.11331,Entire townhouse,Entire home/apt,3,1.5,1,2,$103.00,t,4,4,7,179,2024-12-15,89,1,0,2017-07-29,2024-10-24,4.98,4.98,5,4.99,5,4.9,4.98,f,1
19739310,20241214212418,2024-12-15,previous scrape,Cosy&Romantic garden view with pool sleep 2/4,18753617,Maria,2014-07-23,"Balearic Islands, Spain",within a few hours,100%,100%,f,7,8,"['email', 'phone']",t,t,"Alaro , Islas Baleares, Spain",Alaró,,39.70662,2.78819,Entire rental unit,Entire home/apt,2,,2,,,t,0,0,0,0,2024-12-15,16,0,0,2017-08-07,2023-05-31,4.94,4.88,4.81,4.94,4.94,4.94,4.63,t,7
19740662,20241214212418,2024-12-15,city scrape,Villa Son Ferragut de Baix,122491844,Sealand Villas,2017-03-25,"Pollença, Spain",within an hour,100%,97%,f,201,276,"['email', 'phone', 'work_email']",t,t,,Sa Pobla,,39.79451,3.01106,Entire villa,Entire home/apt,8,4.5,4,6,$185.00,t,0,0,0,152,2024-12-15,8,7,0,2019-04-20,2024-10-21,4.5,4.75,4.5,4.63,4.5,4.63,4.5,f,178
19742211,20241214212418,2024-12-15,city scrape,Villa Blanch: Near best beaches in Mallorca,5970337,Gabriel,2013-04-17,"Sóller, Spain",within an hour,100%,99%,t,7,19,['phone'],t,t,,Campos,,39.42747,3.02101,Entire home,Entire home/apt,8,3,3,4,$250.00,t,28,58,88,363,2024-12-15,55,8,0,2017-08-04,2024-08-26,5,4.96,4.98,4.98,4.98,4.76,4.91,f,7
19742649,20241214212418,2024-12-15,city scrape,Can Soler,122491844,Sealand Villas,2017-03-25,"Pollença, Spain",within an hour,100%,97%,f,201,276,"['email', 'phone', 'work_email']",t,t,,Alcúdia,,39.85777,3.07066,Entire villa,Entire home/apt,4,2,2,3,$251.00,t,0,0,0,91,2024-12-15,8,0,0,2018-08-27,2022-09-01,4.13,4,3.75,4.38,4.88,4.25,4,f,178
19749896,20241214212418,2024-12-15,city scrape,Sa Platja (Loft para 4pax.),139312301,Apolonia,2017-07-08,"Balearic Islands, Spain",within an hour,100%,100%,t,2,2,"['email', 'phone']",t,t,"Portopetro, Islas Baleares, Spain",Santanyí,,39.3871,3.1672,Entire loft,Entire home/apt,4,2,2,2,$190.00,t,9,39,69,302,2024-12-15,335,48,0,2017-07-19,2024-10-28,4.97,4.94,4.98,4.96,4.98,4.78,4.87,t,2
19750386,20241214212418,2024-12-15,city scrape,Casa en Inca,42940046,Jose Antonio,2015-08-30,"Palma, Spain",within an hour,100%,100%,t,1,1,"['email', 'phone']",t,t,"Inca, Illes Balears, Spain",Inca,,39.72212,2.90804,Entire home,Entire home/apt,4,2,2,3,$80.00,t,18,48,58,228,2024-12-15,121,29,0,2017-08-05,2024-11-14,4.92,4.9,4.97,4.95,4.98,4.65,4.79,f,1
19753378,20241214212418,2024-12-15,city scrape,Solamente para estancias largas,71962682,Ricardo,2016-05-14,"La Rinconada, Spain",N/A,N/A,N/A,f,1,1,"['email', 'phone']",t,t,,Calvià,,39.52743,2.4702,Entire rental unit,Entire home/apt,2,1,1,1,"$1,000.00",t,29,59,89,364,2024-12-15,0,0,0,,,,,,,,,,f,1
19763203,20241214212418,2024-12-15,city scrape,Holiday home with pool and amazing views.,139468223,Marcus,2017-07-09,"Sóller, Spain",within an hour,100%,100%,t,1,1,"['email', 'phone']",t,t,,Sóller,,39.76071,2.70758,Entire cottage,Entire home/apt,2,1,1,1,$137.00,t,17,32,45,268,2024-12-15,123,33,2,2017-10-30,2024-12-09,4.98,4.98,4.93,5,5,4.97,4.87,f,1
19773884,20241214212418,2024-12-15,city scrape,casa pino (playa de muro) Mallorca,139588786,Heidi,2017-07-10,,N/A,N/A,100%,f,1,1,"['email', 'phone']",t,t,"Playa del Muro, Mallorca, Spain",Muro,,39.78705,3.12796,Entire home,Entire home/apt,4,2,2,3,$325.00,t,0,2,2,5,2024-12-15,9,2,0,2017-09-10,2024-08-27,4.78,4.88,4.67,4.75,4.88,4.88,4.63,f,1
19571356,20241214212418,2024-12-15,city scrape,Canostra - Alcanada - Puerto Alcudia,137537783,Juan Antonio,2017-06-28,"Balearic Islands, Spain",within an hour,100%,91%,t,1,1,"['email', 'phone']",t,t,"Alcúdia, Illes Balears, Spain",Alcúdia,,39.83796,3.15763,Entire home,Entire home/apt,4,1.5,2,3,$200.00,t,2,16,30,169,2024-12-15,108,17,1,2017-10-05,2024-11-28,4.97,4.95,4.93,4.98,4.98,4.89,4.8,f,1
19576994,20241214212418,2024-12-15,city scrape,Villa Xavier,80839530,Homerti,2016-06-30,,within an hour,99%,95%,f,1100,2680,"['email', 'phone', 'work_email']",t,t,,Santa Margalida,,39.76799,3.15053,Entire home,Entire home/apt,6,3,3,4,$398.00,t,0,0,14,245,2024-12-15,5,3,0,2019-09-03,2024-09-04,5,4.8,4.2,4.8,4.6,4.8,4.2,t,803
19587776,20241214212418,2024-12-15,city scrape,"""Na Borges"" - Sa Talaia Blanca - Only adults",132844697,Sa Talaia Blanca Rentals,2017-05-31,"Balearic Islands, Spain",within an hour,80%,100%,f,11,11,"['email', 'phone']",t,t,"Muro, Spain",Muro,,39.75465,3.12209,Entire home,Entire home/apt,2,1,1,1,$174.00,t,0,0,0,221,2024-12-15,33,3,0,2017-08-04,2024-08-28,4.97,4.94,4.91,4.88,4.91,4.85,4.88,t,11
19590422,20241214212418,2024-12-15,city scrape,"Traumvilla mit Pool, Außenküche, WLAN, in TOP-Lage",23605748,Bettina,2014-11-11,"Düsseldorf, Germany",N/A,N/A,100%,f,1,1,"['email', 'phone', 'work_email']",t,t,"Santa Ponça, Illes Balears, Spain",Calvià,,39.5029,2.47456,Entire villa,Entire home/apt,8,4,4,7,$850.00,t,29,59,89,350,2024-12-15,0,0,0,,,,,,,,,,f,1
19614165,20241214212418,2024-12-15,city scrape,Can Matius.,137935741,Magdalena,2017-07-01,"Palma, Spain",within an hour,100%,100%,t,1,1,"['email', 'phone']",t,t,"Palma, Illes Balears, Spain",Palma de Mallorca,,39.55049,2.69588,Entire loft,Entire home/apt,4,1,1,3,$125.00,t,19,45,72,278,2024-12-15,215,50,2,2017-08-06,2024-11-24,4.99,4.98,5,5,4.98,4.82,4.92,f,1
19616643,20241214212418,2024-12-15,city scrape,Can Colis - Ideal Property Mallorca,65697804,Ideal Property Mallorca,2016-04-04,"Port d'Alcúdia, Spain",within an hour,100%,99%,f,236,488,['phone'],t,t,"La Puebla, Islas Baleares, Spain",Sa Pobla,,39.75493,3.03386,Entire home,Entire home/apt,10,5,5,6,$323.00,t,0,0,0,92,2024-12-15,19,5,0,2017-09-11,2024-11-02,4.79,4.79,4.84,4.94,4.84,4.61,4.78,t,228
19618634,20241214212418,2024-12-15,city scrape,"Can Pou Playa de Palma, 6 pax house, private pool!",37049020,Charming House,2015-06-29,"Costitx, Spain",within an hour,100%,97%,f,9,14,"['email', 'phone']",t,t,"Palma, Illes Balears, Spain",Palma de Mallorca,,39.5413,2.75259,Entire home,Entire home/apt,6,2,3,5,$175.00,t,0,0,0,193,2024-12-15,89,18,0,2017-07-29,2024-10-24,4.73,4.74,4.81,4.82,4.91,4.48,4.65,t,9
18922404,20241214212418,2024-12-15,city scrape,Casa Portals a 7 minutos de la playa,71325132,Marta,2016-05-10,"Calvià, Spain",within an hour,100%,75%,f,1,1,"['email', 'phone', 'work_email']",t,t,"Portals Nous, Illes Balears, Spain",Calvià,,39.53524,2.57448,Entire guesthouse,Entire home/apt,5,1.5,2,4,$180.00,t,15,45,75,350,2024-12-15,12,6,0,2022-09-04,2024-09-07,4.75,4.92,4.75,5,5,4.83,4.42,f,1
18926784,20241214212418,2024-12-15,city scrape,"VILLA TRANQUILA EN PETRA "" SES FIGUERETES""",131922957,Trini,2017-05-25,,within an hour,83%,100%,t,1,1,"['email', 'phone']",t,t,"Petra, Illes Balears, Spain",Petra,,39.61945,3.11521,Entire home,Entire home/apt,6,2,3,5,$150.00,t,30,60,90,288,2024-12-15,54,13,0,2018-07-29,2024-10-12,4.94,4.93,4.94,5,4.96,4.85,4.91,f,1
19787085,20241214212418,2024-12-15,city scrape,FINCA CAN MOLLET       ETV/11577,139707587,Joana,2017-07-10,"Santa Margalida, Spain",within an hour,100%,100%,t,1,1,['phone'],t,t,"Santa Margarita, Islas Baleares, Spain",Santa Margalida,,39.70903,3.15685,Entire cottage,Entire home/apt,3,1,2,3,$85.00,t,7,37,60,271,2024-12-15,179,24,0,2017-07-23,2024-10-31,4.94,4.94,4.89,4.95,4.97,4.84,4.83,f,1
19789343,20241214212418,2024-12-15,city scrape,A pie de playa en el centro de Puerto de Alcúdia,10546604,Lluís M.,2013-12-10,"Balearic Islands, Spain",within an hour,100%,100%,f,2,3,"['email', 'phone']",t,t,"Alcúdia, Illes Balears, Spain",Alcúdia,,39.8417,3.13109,Entire rental unit,Entire home/apt,4,1,3,4,$77.00,t,2,2,2,2,2024-12-15,94,11,1,2018-10-26,2024-11-28,4.8,4.83,4.79,4.87,4.88,4.94,4.73,t,2
19816879,20241214212418,2024-12-15,city scrape,"Brand-new Villa with pool, 500m from the beach",29095214,Bel,2015-03-10,"Manacor, Spain",within a few hours,100%,88%,t,31,43,"['email', 'phone']",t,t,,Sant Llorenç des Cardassar,,39.57317,3.3702,Entire home,Entire home/apt,8,3,4,7,$288.00,t,0,0,0,98,2024-12-15,48,12,0,2017-08-01,2024-10-19,4.85,4.88,4.85,4.92,4.94,4.71,4.71,f,30
19820993,20241214212418,2024-12-15,city scrape,Landview Poolhouse,99613016,Toni,2016-10-14,,within a few hours,100%,57%,f,28,67,"['email', 'phone']",t,t,"Manacor, Islas Baleares, Spain",Manacor,,39.54377,3.30425,Entire home,Entire home/apt,10,5,5,7,$247.00,t,0,0,0,0,2024-12-15,3,0,0,2017-08-22,2020-08-09,5,5,5,5,5,4.5,4,f,28
19826957,20241214212418,2024-12-15,city scrape,"Can Joan, Chalet con piscina/Jacuzzi para 8 pax",38313301,Anabel,2015-07-13,"Balearic Islands, Spain",within an hour,100%,61%,f,12,12,"['email', 'phone', 'work_email']",t,t,"Palma, Illes Balears, Spain",Palma de Mallorca,,39.50906,2.75655,Entire home,Entire home/apt,8,3,5,5,$400.00,t,16,16,30,241,2024-12-15,72,23,0,2017-08-14,2024-10-29,4.9,4.89,4.78,4.9,4.88,4.63,4.58,t,8
19828126,20241214212418,2024-12-15,city scrape,Apart de diseño / La Llonja Casco Antiguo 2 TI/127,65755143,Julieta,2016-04-04,"Balearic Islands, Spain",within an hour,100%,100%,f,4,4,"['email', 'phone', 'work_email']",t,t,,Palma de Mallorca,,39.56897,2.64439,Entire rental unit,Entire home/apt,4,1,1,2,$135.00,t,14,39,58,295,2024-12-15,150,39,3,2017-08-31,2024-11-24,4.81,4.81,4.81,4.93,4.85,4.95,4.66,t,3
19834109,20241214212418,2024-12-15,city scrape,Villa Ca'n Sohn,122491844,Sealand Villas,2017-03-25,"Pollença, Spain",within an hour,100%,97%,f,201,276,"['email', 'phone', 'work_email']",t,t,,Pollença,,39.91545,3.04955,Entire villa,Entire home/apt,6,2,3,5,$123.00,t,0,0,0,167,2024-12-15,37,10,0,2017-08-13,2024-10-27,4.38,4.62,4.43,4.81,4.59,4.73,4.32,f,178
19835869,20241214212418,2024-12-15,city scrape,Nora - Spacious and well kept Finca,7572808,Michael,2013-07-18,"Manacor, Spain",within a few hours,100%,71%,t,37,102,"['email', 'phone']",t,t,,Manacor,,39.59553,3.2183,Entire cottage,Entire home/apt,6,3,3,5,$405.00,t,30,60,90,283,2024-12-15,1,0,0,2022-07-19,2022-07-19,5,5,5,5,5,5,5,f,37
18940860,20241214212418,2024-12-15,city scrape,Finca Son Joan Jaume,4985887,Mallorca House Rent,2013-02-06,"Portocolom, Spain",within an hour,100%,99%,f,75,113,"['email', 'phone']",t,t,,Manacor,,39.52747,3.1811,Entire home,Entire home/apt,8,4.5,4,6,$221.00,t,0,0,0,105,2024-12-15,17,1,0,2017-06-17,2024-05-14,4.59,4.59,4.24,4.53,4.65,4.12,4.59,t,75
19619071,20241214212418,2024-12-15,city scrape,CA NA NINA,37020531,Lenka,2015-06-29,"Balearic Islands, Spain",within a few hours,100%,79%,t,6,15,"['email', 'phone']",t,t,"Deià, Illes Balears, Spain",Deyá,,39.74734,2.65016,Entire rental unit,Entire home/apt,4,2,2,3,$195.00,t,29,59,89,345,2024-12-15,29,9,0,2017-07-17,2024-10-23,4.86,4.9,4.97,4.97,4.86,4.9,4.76,f,6
19627654,20241214212418,2024-12-15,city scrape,"La Luna Studio, terrace and patio, Soller center",128027761,Laurent,2017-04-28,,within an hour,100%,100%,t,2,4,"['email', 'phone']",t,t,"Sóller, Illes Balears, Spain",Sóller,,39.76687,2.7198,Entire cottage,Entire home/apt,4,1.5,1,4,$88.00,t,0,0,14,284,2024-12-15,219,18,1,2017-08-19,2024-11-21,4.71,4.7,4.71,4.93,4.91,4.97,4.62,t,2
